App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Location
PokeType - Dex,FAMILY,4.6,36813,33000000,500000,Free,0.0,Everyone,Entertainment,01-05-2018,4.2.0,4.1 and up,Australia
Survival Forest : Survivor Home Builder,FAMILY,3.6,9389,64000000,1000000,Free,0.0,Teen,Simulation,31-05-2018,1.3.4,4.0 and up,USA
Room Creator Interior Design,HOUSE_AND_HOME,3.9,59660,72000000,1000000,Free,0.0,Everyone,House & Home,14-03-2017,3.4,2.3 and up,USA
Doll House Design & Decoration 2: Girls House Game,FAMILY,3.9,2338,45000000,100000,Free,0.0,Everyone,Simulation,29-05-2018,1.1,4.1 and up,Australia
eCooltra: scooter sharing. Share electric scooters,TRAVEL_AND_LOCAL,4.2,2822,27000000,100000,Free,0.0,Everyone,Travel & Local,27-07-2018,1.21.2,4.1 and up,Australia
Design Home,FAMILY,4.4,539931,69000000,10000000,Free,0.0,Everyone,Simulation,06-08-2018,1.11.01,4.2 and up,Canada
PeopleTV - Watch Celebrity News,FAMILY,4.3,2223,8600000,100000,Free,0.0,Teen,Entertainment,28-03-2018,1.2.0.8,4.1 and up,India
Water Surfer Racing In Moto,GAME,4.3,2233,36000000,1000000,Free,0.0,Everyone,Racing,28-02-2018,1.1,2.3 and up,Canada
EW Widgets for Zooper,TOOLS,3.4,5,1900000,100,Free,0.0,Everyone,Tools,03-12-2016,1.0.2,4.0.3 and up,Australia
The List,NEWS_AND_MAGAZINES,3.5,66,12000000,10000,Free,0.0,Everyone,News & Magazines,01-06-2017,6.11,4.1 and up,USA
European War 6: 1804,FAMILY,4.2,1330,96000000,10000,Paid,0.99,Teen,Strategy,18-07-2018,1.1.0,4.4 and up,Canada
XCOM®: Enemy Within,FAMILY,4.2,13752,21000000,100000,Paid,9.99,Mature 17+,Strategy,24-10-2017,1.7.0,4.0 and up,India
European War 5:Empire,FAMILY,3.8,9513,82000000,100000,Free,0.0,Everyone 10+,Strategy,08-06-2018,1.2.6,4.0.3 and up,Canada
Rescue Robots Survival Games,GAME,4.0,27557,69000000,5000000,Free,0.0,Teen,Action,06-07-2018,F2i,4.1 and up,UK
Raytheon F-16 EW 360 VR,FAMILY,4.5,6,22000000,500,Free,0.0,Everyone,Entertainment,09-06-2017,1.0.01,4.4 and up,UK
Pregnant Emergency Surgery,FAMILY,3.8,127229,34000000,10000000,Free,0.0,Everyone,Casual,07-09-2017,1.1.14,4.0 and up,India
Eddsworld Amino,SOCIAL,4.9,3071,63000000,10000,Free,0.0,Teen,Social,13-07-2018,1.8.19106,4.0.3 and up,Australia
Storm Shield,WEATHER,3.5,2000,14000000,100000,Free,0.0,Everyone,Weather,31-07-2018,4.1.12,5.0 and up,USA
EdiRange,TOOLS,3.0,736,1800000,100000,Free,0.0,Everyone,Tools,05-07-2017,1.11,4.0.3 and up,Canada
TRANSFORMERS: Earth Wars,FAMILY,4.5,256219,95000000,10000000,Free,0.0,Everyone,Strategy,31-07-2018,1.64.0.21247,4.2 and up,USA
Beard Live Camera Photo Editor,BEAUTY,4.7,900,30000000,5000,Free,0.0,Everyone,Beauty,25-03-2018,1.1,4.0.3 and up,USA
No Pimple - Fun games,FAMILY,3.3,24091,16000000,5000000,Free,0.0,Teen,Casual,04-08-2016,1.1.0,2.3 and up,USA
Web Browser for Android,COMMUNICATION,4.1,55110,4300000,1000000,Free,0.0,Everyone,Communication,20-06-2018,2.2,4.0 and up,India
OMG Gross Zit - Date Nightmare,FAMILY,3.7,70105,67000000,10000000,Free,0.0,Everyone,Casual,06-06-2018,1.0.3,4.1 and up,India
Garden Fever - Free!,FAMILY,3.9,13253,12000000,1000000,Free,0.0,Everyone,Puzzle,09-08-2016,2.1.080,2.3 and up,Australia
GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,8500000,5000000,Free,0.0,Everyone,Personalization,04-06-2018,2.4,4.0 and up,Canada
Bike Race - Bike Blast Rush,GAME,4.4,83891,48000000,10000000,Free,0.0,Everyone,Action,19-07-2018,3.1,4.0 and up,UK
Subway Simulator 3D,FAMILY,4.0,25489,62000000,1000000,Free,0.0,Everyone,Simulation,06-08-2018,2.9.0,4.1 and up,Australia
XCOM: TBG,FAMILY,4.0,2294,95000000,100000,Free,0.0,Everyone,Entertainment,09-01-2017,1.2.1,2.3 and up,Canada
ETERNITY WARRIORS 2,GAME,4.6,568391,5200000,5000000,Free,0.0,Teen,Action,01-07-2014,4.3.1,2.1 and up,Australia
Deus Ex GO,FAMILY,4.5,9699,23000000,100000,Paid,0.99,Teen,Puzzle,23-07-2018,2.1.111374,4.2 and up,USA
ADWLauncher 1 EX,PERSONALIZATION,4.3,28728,2800000,500000,Paid,2.49,Everyone,Personalization,27-07-2013,1.3.3.9,1.6 and up,Canada
GO Launcher EX UI5.0 theme,PERSONALIZATION,4.3,111634,13000000,5000000,Free,0.0,Everyone,Personalization,26-05-2014,2.08,2.0 and up,UK
Device Info Ex Live Wallpaper,PERSONALIZATION,4.1,2645,1100000,50000,Paid,0.99,Everyone,Personalization,20-12-2015,11.0.0,2.1 and up,UK
GO Weather EX Theme White,WEATHER,4.2,8723,4600000,500000,Free,0.0,Everyone,Weather,27-08-2014,1,2.2 and up,Australia
Advanced EX for HYUNDAI,TOOLS,2.7,168,170000,5000,Paid,4.99,Everyone,Tools,14-03-2015,1.1,1.6 and up,UK
MIUI Style GO Weather EX,WEATHER,4.2,2115,1100000,500000,Free,0.0,Everyone,Weather,04-07-2014,1.3,1.6 and up,USA
Remote EX for NISSAN,COMMUNICATION,2.3,223,1000000,5000,Paid,1.49,Everyone,Communication,26-07-2014,1.3,3.0 and up,USA
Get Over Your Ex,DATING,4.1,10,11000000,5000,Free,0.0,Everyone,Dating,12-04-2017,1.1,4.0.3 and up,Canada
Advanced EX for MITSUBISHI,TOOLS,2.9,33,141000,1000,Paid,4.99,Everyone,Tools,21-08-2015,1.1,1.6 and up,Canada
Advanced EX for KIA,TOOLS,3.3,257,160000,5000,Paid,4.99,Everyone,Tools,14-03-2015,1.4,1.6 and up,Australia
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123,86000000,10000,Free,0.0,Everyone,Medical,01-06-2018,0.6.88,5.0 and up,India
Advanced EX for NISSAN,TOOLS,2.9,164,144000,5000,Paid,4.99,Everyone,Tools,14-03-2015,1.3,1.6 and up,Canada
Advanced EX for FIAT,TOOLS,3.5,138,141000,5000,Paid,4.99,Everyone,Tools,05-03-2015,1.6,1.6 and up,India
Advanced EX for RENAULT,TOOLS,2.8,130,143000,5000,Paid,4.99,Everyone,Tools,14-03-2015,1.1,1.6 and up,USA
Aurum Blade EX,FAMILY,4.3,28151,17000000,1000000,Free,0.0,Everyone 10+,Role Playing,04-06-2015,1.0.2,2.2 and up,USA
SCI-Ex,HEALTH_AND_FITNESS,3.5,8,7900000,1000,Free,0.0,Everyone,Health & Fitness,28-06-2018,1.0060.b0060,5.0 and up,Australia
Papyrus Ex,TOOLS,4.6,1092,190000,100000,Free,0.0,Everyone,Tools,27-06-2012,2.3.3,2.1 and up,Australia
GLASS GO Launcher EX Theme,PERSONALIZATION,4.2,18280,6000000,1000000,Free,0.0,Everyone,Personalization,08-01-2015,1.28,1.6 and up,USA
Moonlight GO Weather EX,WEATHER,4.2,11510,3500000,1000000,Free,0.0,Everyone,Weather,28-08-2014,1.4,2.2 and up,Australia
My Ex Girlfriend Comes Back,FAMILY,3.7,3258,26000000,500000,Free,0.0,Everyone,Casual,04-03-2016,1.0.0,2.3 and up,USA
An Elite Warrior Ex,GAME,4.7,15,93000000,100,Paid,0.99,Everyone,Adventure,21-11-2016,1.59,4.0.3 and up,USA
Gods Wars Ex : Vampire,FAMILY,3.9,1550,21000000,100000,Free,0.0,Teen,Role Playing,28-10-2017,1.0.6,3.0 and up,UK
BakaReader EX,BOOKS_AND_REFERENCE,4.3,8894,2300000,100000,Free,0.0,Everyone,Books & Reference,23-07-2018,1.1.51,4.0 and up,India
X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,4.0,32,64000000,5000,Free,0.0,Everyone,Health & Fitness,20-05-2017,3.9,4.1 and up,UK
Ex Quotes,LIFESTYLE,4.4,129,8100000,50000,Free,0.0,Everyone 10+,Lifestyle,16-06-2018,3.0.1,4.1 and up,Canada
GO Contacts EX Black & Grey,PERSONALIZATION,3.7,21,376000,500,Paid,0.99,Everyone,Personalization,24-09-2013,1,1.6 and up,UK
CYANOGEN GO Launcher EX Theme,PERSONALIZATION,4.3,60298,13000000,5000000,Free,0.0,Everyone,Personalization,08-01-2015,1.38,1.6 and up,UK
Ex Service Taxis,BUSINESS,3.5,15,8000000,1000,Free,0.0,Everyone,Business,21-10-2015,20.7.9.2,2.3 and up,India
S.O.L : Stone of Life EX,FAMILY,4.3,171220,42000000,5000000,Free,0.0,Everyone 10+,Role Playing,28-07-2015,1.2.6,2.3.3 and up,Canada
How To Get Your Ex Back Fast,LIFESTYLE,4.0,22,19000000,5000,Free,0.0,Everyone,Lifestyle,07-02-2018,15,4.0.3 and up,UK
ExDialer PRO Key,COMMUNICATION,4.5,5474,17000,100000,Paid,3.99,Everyone,Communication,15-01-2014,81,2.1 and up,Australia
Volume Control Ex,TOOLS,4.2,5,2500000,100,Paid,1.49,Everyone,Tools,30-07-2018,1.6.2,4.0 and up,USA
Virtual Dice EX,GAME,4.3,40,3600000,5000,Free,0.0,Everyone,Board,15-03-2016,2.8,3.0 and up,India
Black Theme Go Launcher EX,PERSONALIZATION,4.1,285,3900000,50000,Free,0.0,Teen,Personalization,03-10-2017,5,2.3 and up,UK
EY Events,BUSINESS,2.5,31,54000000,10000,Free,0.0,Everyone,Business,04-04-2018,2.6,4.1 and up,India
EY GlobalOne,BUSINESS,2.7,11,6800000,1000,Free,0.0,Everyone,Business,27-11-2017,3.1.0,2.2 and up,India
EY TaxChat,FINANCE,1.2,44,27000000,1000,Free,0.0,Everyone,Finance,09-04-2018,3.24.0,6.0 and up,UK
EY India Tax Insights,BUSINESS,4.7,87,5100000,10000,Free,0.0,Everyone,Business,15-07-2017,0.0.1,4.1 and up,USA
EY Forensics,FINANCE,4.9,7,3400000,1000,Free,0.0,Everyone,Finance,17-06-2016,1.0.1,4.0.3 and up,India
EY India CFO Insights,BUSINESS,4.7,37,10000000,5000,Free,0.0,Everyone,Business,29-06-2018,1.5,4.1 and up,UK
EY ATL Fuel Calculator,PRODUCTIVITY,4.4,15,3100000,500,Free,0.0,Everyone,Productivity,21-07-2018,12,2.1 and up,Australia
Fuel Calculator for EY,TOOLS,4.7,32,2700000,1000,Free,0.0,Everyone,Tools,15-06-2018,1.11,2.1 and up,Canada
EY Digi India Personal Tax,BUSINESS,4.0,2,1700000,100,Free,0.0,Everyone,Business,24-05-2018,5,4.0.3 and up,Canada
Pink Guy - Ey B0ss,FAMILY,4.7,13,1200000,500,Free,0.0,Everyone,Entertainment,04-05-2016,1,4.0.3 and up,UK
EY Staff ENTERTAINER,LIFESTYLE,4.3,218,19000000,10000,Free,0.0,Everyone,Lifestyle,16-01-2017,1.0.3,2.3 and up,Australia
Ey Sey Storytime រឿងនិទានតាឥសី,FAMILY,4.7,1327,44000000,10000,Free,0.0,Everyone,Education;Education,18-05-2017,1.2.2,4.0.3 and up,Canada
Eyes - The Scary Horror Game Adventure,GAME,4.4,499483,99000000,10000000,Free,0.0,Teen,Adventure,02-08-2018,5.6.14,4.1 and up,Australia
EY Oil & Gas,BUSINESS,4.6,20,15000000,1000,Free,0.0,Everyone,Business,12-10-2017,1.4.36,4.0.3 and up,India
Third Eye,TOOLS,4.4,19877,4500000,1000000,Free,0.0,Everyone,Tools,07-01-2018,1.1.6,4.0 and up,UK
Sudoku Master,GAME,4.4,58387,3300000,1000000,Free,0.0,Everyone,Word,13-12-2013,1.1.2,2.1 and up,Australia
Jungle Monkey Run,GAME,4.4,54082,21000000,10000000,Free,0.0,Everyone,Adventure,11-07-2018,1.6.8,4.0.3 and up,India
Hey That's Pretty Good!,TOOLS,4.6,222,10000000,10000,Free,0.0,Everyone,Tools,29-07-2016,4.2.0,2.3 and up,Canada
Everbridge,COMMUNICATION,3.1,497,36000000,100000,Free,0.0,Everyone,Communication,17-07-2018,8.6.2,4.4 and up,USA
I am Dentist - Save my Teeth,FAMILY,4.3,7443,33000000,100000,Free,0.0,Everyone,Casual,29-09-2016,1.0.11,3.0 and up,Canada
Best Auto Call Recorder Free,COMMUNICATION,3.7,7,4300000,500,Free,0.0,Everyone,Communication,02-10-2017,2.1,4.1 and up,UK
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,4.6,126338,9600000,1000000,Free,0.0,Everyone,Photography,15-03-2017,2.0.5,4.0 and up,USA
Etihad Airways,TRAVEL_AND_LOCAL,4.1,3674,61000000,500000,Free,0.0,Everyone,Travel & Local,09-07-2018,1.8.1 (41),5.0 and up,India
Beach Volleyball 3D,SPORTS,4.2,43191,14000000,5000000,Free,0.0,Everyone,Sports,10-01-2018,1.0.3,2.1 and up,UK
Organizer,PRODUCTIVITY,4.4,936,5400000,50000,Paid,2.99,Everyone,Productivity,17-06-2018,2.96,4.0 and up,Canada
EZ Video Download for Facebook,SOCIAL,4.1,34079,1300000,1000000,Free,0.0,Teen,Social,14-03-2017,2.001,4.0.3 and up,UK
EZ Cleaner - Booster Optimizer,TOOLS,4.4,6801,2800000,500000,Free,0.0,Everyone,Tools,08-01-2018,1.3.1,4.0.3 and up,UK
EZ PZ RPG,FAMILY,3.8,70903,47000000,1000000,Free,0.0,Everyone 10+,Role Playing,27-10-2016,2.164.4,2.3 and up,Canada
EZ Inspections,PRODUCTIVITY,2.8,160,7600000,10000,Free,0.0,Everyone,Productivity,27-07-2018,4.5.24,4.2 and up,India
EZ-ELD Update,AUTO_AND_VEHICLES,3.1,14,4600000,1000,Free,0.0,Everyone,Auto & Vehicles,09-02-2018,16,4.3 and up,USA
EZ Display,PRODUCTIVITY,2.9,280,10000000,50000,Free,0.0,Everyone,Productivity,14-11-2014,1.0.0.457,4.0 and up,India
EZ Web Video Cast | Chromecast,VIDEO_PLAYERS,4.1,1276,4600000,100000,Free,0.0,Everyone,Video Players & Editors,14-12-2017,1,4.4 and up,UK
ez Share Android app,PHOTOGRAPHY,3.3,1461,13000000,100000,Free,0.0,Everyone,Photography,31-08-2017,3.2.6,2.3 and up,India
EZ File Manager(Root Explorer),PRODUCTIVITY,3.5,626,1200000,100000,Free,0.0,Everyone,Productivity,23-06-2015,1.1,3.2 and up,USA
EZ Launcher,PERSONALIZATION,4.2,18926,2900000,1000000,Free,0.0,Everyone,Personalization,28-09-2013,0.5.2 beta,2.2 and up,Canada
EZ-SEE,VIDEO_PLAYERS,2.8,71,10000000,10000,Free,0.0,Everyone,Video Players & Editors,18-07-2018,3.08,5.0 and up,UK
EZ-ELD Driver App (Free),AUTO_AND_VEHICLES,2.1,83,4800000,5000,Free,0.0,Everyone,Auto & Vehicles,29-07-2018,1.0.12,4.3 and up,Canada
Ez Mirror Match,GAME,4.4,3344,36000000,500000,Free,0.0,Everyone,Arcade,03-01-2018,2.1,4.0 and up,Australia
EZ Notes Lite,PRODUCTIVITY,4.4,69,3500000,1000,Free,0.0,Everyone,Productivity,08-07-2016,2.79,4.0 and up,India
Dream EZ,HEALTH_AND_FITNESS,4.1,107,50000000,10000,Free,0.0,Everyone,Health & Fitness,24-03-2016,1.0.0,3.0 and up,USA
Ez Texting,BUSINESS,3.3,49,51000,10000,Free,0.0,Everyone,Business,18-01-2012,0.59,2.1 and up,India
EZ TV Player,VIDEO_PLAYERS,3.5,51,11000000,10000,Free,0.0,Everyone,Video Players & Editors,26-06-2018,8.0.9,5.0 and up,USA
EZ-GUI Ground Station,TOOLS,4.7,3696,29000000,50000,Free,0.0,Everyone,Tools,10-08-2017,4.5,4.3 and up,USA
Ez iCam,PHOTOGRAPHY,3.1,7300,46000000,1000000,Free,0.0,Teen,Photography,12-01-2018,V4.1.0,5.0 and up,USA
E-Z App™ Train Control,TOOLS,4.3,33,46000000,1000,Free,0.0,Everyone,Tools,06-12-2016,1,4.3 and up,Australia
EZ App Installer,TOOLS,4.1,533,1400000,100000,Free,0.0,Everyone,Tools,22-07-2017,1.4.13,4.0 and up,Australia
EZ Clock & Weather Widget,WEATHER,4.2,6849,1200000,1000000,Free,0.0,Everyone,Weather,05-03-2014,v1.9.6 beta 1,2.1 and up,UK
EZ Pass,TOOLS,2.5,15,228000,5000,Free,0.0,Everyone,Tools,10-09-2016,1.3,2.3 and up,USA
EZ View,BUSINESS,3.0,287,9800000,50000,Free,0.0,Everyone,Business,26-10-2015,1.0.0.32,4.0 and up,Australia
EZ TAG Express,TRAVEL_AND_LOCAL,3.2,86,39000000,10000,Free,0.0,Everyone,Travel & Local,17-05-2018,2.5.186032,4.4 and up,Canada
EZ Wifi Notification,COMMUNICATION,4.3,260,193000,10000,Free,0.0,Everyone,Communication,11-08-2014,1.8,2.2 and up,Australia
EZ-VPNGate,TOOLS,4.3,36,12000000,5000,Free,0.0,Everyone,Tools,21-08-2017,1.0.7,4.0.3 and up,Canada
EZ Switch Widget,PRODUCTIVITY,4.2,2412,192000,100000,Free,0.0,Everyone,Productivity,27-09-2012,0.1.8 beta,2.2 and up,Canada
EZ-Builder Mobile,FAMILY,4.3,51,57000000,5000,Free,0.0,Everyone,Education,02-04-2018,2018.04.02.00,3.0 and up,Canada
EZ LED,TOOLS,2.2,19,2100000,1000,Free,0.0,Everyone,Tools,05-09-2017,1.1,4.3 and up,Australia
F&M Bank - EZ Banking,FINANCE,3.9,49,3900000,10000,Free,0.0,Everyone,Finance,24-02-2017,3.34.0+1702241319.a,4.1 and up,UK
My EZ-Link Mobile,LIFESTYLE,2.8,3187,11000000,100000,Free,0.0,Everyone,Lifestyle,27-01-2017,1.0.11,4.0 and up,India
EZ Financial Calculator,FINANCE,4.4,32,2300000,1000,Free,0.0,Everyone,Finance,13-01-2018,2.3,4.4 and up,India
EZ Quran,BOOKS_AND_REFERENCE,4.6,595,8500000,50000,Free,0.0,Everyone,Books & Reference,28-06-2016,6,4.1 and up,Canada
EZ Screenshot,TOOLS,4.4,55,1400000,5000,Free,0.0,Everyone,Tools,12-09-2017,1.1.4,5.0 and up,USA
EZ Utilities Extension,TOOLS,3.9,33,473000,5000,Free,0.0,Everyone,Tools,05-05-2016,9,6.0 and up,Canada
EZ-Placard - Free Placard Calculator,TOOLS,2.9,7,2400000,1000,Free,0.0,Everyone,Tools,26-10-2017,2,4.1 and up,Australia
EZ game screen recorder with audio 1080P,VIDEO_PLAYERS,4.1,40,3900000,1000,Free,0.0,Everyone,Video Players & Editors,13-07-2017,1.0.0,5.0 and up,UK
FA Player Essentials,SPORTS,5.0,7,68000000,100,Free,0.0,Everyone,Sports,23-07-2018,1.6.0,4.0.3 and up,Canada
HTC Sense Input - FA,TOOLS,4.6,1420,1600000,100000,Free,0.0,Everyone,Tools,09-11-2015,1.0.606863,5.0 and up,UK
"Messages, Text and Video Chat for Messenger",SOCIAL,4.4,49580,4000000,10000000,Free,0.0,Everyone,Social,04-06-2018,1.24,4.1 and up,India
All Social Networks,SOCIAL,4.2,22650,1500000,1000000,Free,0.0,Everyone,Social,21-05-2018,2.4.12,4.0 and up,Australia
Facebook Face to Face Events,BUSINESS,4.4,4518,26000000,1000000,Free,0.0,Everyone,Business,01-03-2018,1.5,4.1 and up,India
FA Part 1 & 2 Past Papers Solved Free – Offline,BOOKS_AND_REFERENCE,3.9,46,3000000,5000,Free,0.0,Everyone,Books & Reference,30-04-2018,1.1,4.0 and up,UK
CNY Slots : Gong Xi Fa Cai 发财机,GAME,3.6,33,71000000,5000,Free,0.0,Teen,Casino,06-06-2017,1.2,4.0.3 and up,Australia
Il Coccodrillo Come Fa,FAMILY,3.4,17,246000,1000,Free,0.0,Everyone,Entertainment,21-11-2014,1,4.0 and up,India
Farsi Keyboard,TOOLS,4.3,9716,1300000,1000000,Free,0.0,Everyone,Tools,10-04-2018,4.7,4.0 and up,UK
Premier League - Official App,SPORTS,4.3,63782,24000000,5000000,Free,0.0,Everyone,Sports,07-08-2018,1.1.5,4.1 and up,Australia
Golden HoYeah Slots - Real Casino Slots,GAME,4.4,201537,68000000,5000000,Free,0.0,Teen,Casino,01-08-2018,2.1.7,4.0.3 and up,UK
FaFaFa™ Gold Casino: Free slot machines,GAME,4.3,11051,44000000,1000000,Free,0.0,Teen,Casino,25-06-2018,1.9.58,4.0.3 and up,Canada
Messenger Messenger,SOCIAL,4.3,38826,7000000,10000000,Free,0.0,Everyone,Social,07-08-2018,1.6,4.1 and up,Australia
Farm Heroes Saga,FAMILY,4.4,7615646,71000000,100000000,Free,0.0,Everyone,Casual,07-08-2018,5.2.6,2.3 and up,UK
ESPN Fantasy Sports,SPORTS,4.0,176487,10000000,5000000,Free,0.0,Everyone,Sports,21-11-2017,5.3.0,4.4 and up,USA
Heart of Vegas™ Slots – Free Slot Casino Games,GAME,4.5,264282,48000000,10000000,Free,0.0,Teen,Casino,12-07-2018,3.10.43,4.0.3 and up,UK
Fallout Shelter,FAMILY,4.6,2721923,25000000,10000000,Free,0.0,Teen,Simulation,11-06-2018,1.13.12,4.1 and up,India
Authy 2-Factor Authentication,TOOLS,4.3,15070,6300000,1000000,Free,0.0,Everyone,Tools,30-07-2018,23.2.7,4.0.3 and up,India
Facejjang,PHOTOGRAPHY,4.1,100179,96000000,10000000,Free,0.0,Everyone,Photography,17-05-2018,2.52,4.0.3 and up,Australia
Block Puzzle - Wood Legend,FAMILY,4.4,318867,10000000,10000000,Free,0.0,Everyone,Puzzle,06-07-2018,26,4.0.3 and up,Canada
Soccer 2018,SPORTS,3.5,172373,47000000,10000000,Free,0.0,Everyone,Sports,12-07-2018,1.3,4.3 and up,USA
Flash Light on Call & SMS,TOOLS,4.1,25438,3200000,1000000,Free,0.0,Everyone,Tools,24-04-2018,1.2.3,4.0.3 and up,USA
Friendly for Facebook,SOCIAL,4.5,42621,23000000,1000000,Free,0.0,Teen,Social,07-08-2018,2.1.05,4.4 and up,USA
Mini for fb lite,TOOLS,4.0,710,1100000,100000,Free,0.0,Everyone,Tools,24-05-2018,1,2.3 and up,UK
Faster for Facebook Lite,SOCIAL,4.3,24456,4600000,1000000,Free,0.0,Teen,Social,29-05-2018,4.7,4.1 and up,Canada
Who Viewed My FB Profile,FAMILY,3.4,121,6300000,10000,Free,0.0,Everyone,Entertainment,26-12-2017,2,4.0.3 and up,Canada
Profile Tracker - Who Viewed My Facebook Profile,SOCIAL,4.7,37090,4800000,500000,Free,0.0,Teen,Social,01-08-2018,5.4,4.1 and up,India
Who viewed my fb profile pro★★,FAMILY,4.5,6396,4200000,100000,Free,0.0,Everyone,Entertainment,17-08-2017,24.4,4.1 and up,Australia
Video Downloader For FB: Save FB Videos 2018,TOOLS,4.3,434,3600000,50000,Free,0.0,Everyone,Tools,08-08-2018,1.1.9,4.0.3 and up,UK
Pink Color for Facebook,SOCIAL,4.1,5285,4000000,500000,Free,0.0,Everyone,Social,01-07-2018,2.0.5,4.1 and up,Canada
Messenger,SOCIAL,4.1,68025,3900000,10000000,Free,0.0,Everyone,Social,16-04-2018,1,4.1 and up,Australia
"Stickers for Imo, fb, whatsapp",SOCIAL,4.4,214,8700000,10000,Free,0.0,Teen,Social,23-10-2016,1.0.0.2,2.3 and up,Australia
Who Viewed My Facebook Profile - Stalkers Visitors,SOCIAL,4.6,273244,9900000,5000000,Free,0.0,Everyone,Social,24-06-2018,4.1.1,4.0.3 and up,Canada
Cover Camera for FB,PHOTOGRAPHY,3.8,742,1800000,100000,Free,0.0,Everyone,Photography,09-03-2014,3.0.0,2.2 and up,USA
MB Notifications for FB (Free),SOCIAL,3.9,3047,1500000,100000,Free,0.0,Teen,Social,29-04-2015,1.17.0,2.3 and up,Canada
MultiMessage for FB Messenger,PRODUCTIVITY,4.2,182,7000000,50000,Free,0.0,Everyone,Productivity,28-04-2018,1.0.1,4.2 and up,UK
FB Live,BUSINESS,3.7,27,18000000,5000,Free,0.0,Everyone,Business,17-05-2018,1.2.0,5.0 and up,UK
Phoenix - Facebook & Messenger,SOCIAL,4.3,9606,3400000,100000,Free,0.0,Teen,Social,18-07-2018,2.2.0717,5.0 and up,India
Faster Social for Facebook,SOCIAL,4.2,1236,3300000,100000,Free,0.0,Teen,Social,02-08-2018,1.8,4.3 and up,USA
Check Your Visitors on FB ?,SOCIAL,3.6,40,1500000,5000,Free,0.0,Everyone,Social,17-02-2017,4.4,4.2 and up,Canada
Videos downloader for Facebook:fast fb video saver,VIDEO_PLAYERS,4.3,20,5100000,5000,Free,0.0,Everyone,Video Players & Editors,27-04-2018,1.0.0,4.0.3 and up,India
Stickers for Facebook,SOCIAL,4.3,11066,10000000,1000000,Free,0.0,Everyone,Social,13-03-2018,1.4,4.4 and up,Australia
Video Download For FB,TOOLS,4.3,444,1600000,100000,Free,0.0,Everyone,Tools,14-07-2017,1,3.0 and up,USA
Video Downloader for FB : Video Download with Link,VIDEO_PLAYERS,4.5,1060,3200000,100000,Free,0.0,Everyone,Video Players & Editors,20-12-2017,2.1,4.0 and up,UK
Video Downloader for FB,TOOLS,4.3,53,3000000,5000,Free,0.0,Everyone,Tools,01-08-2018,1.0.1,4.0.3 and up,India
FB Photographie,PHOTOGRAPHY,4.7,37,10000000,1000,Free,0.0,Everyone,Photography,22-05-2016,2,4.0 and up,UK
Lite Messenger for Facebook Lite,SOCIAL,3.8,108,2800000,10000,Free,0.0,Teen,Social,28-05-2018,3.1,4.2 and up,USA
Download Facebook Photo Albums,TOOLS,4.0,3840,2500000,100000,Free,0.0,Everyone,Tools,02-06-2017,2.4,4.4 and up,UK
Mini for Facebook lite,SOCIAL,4.1,260,1300000,10000,Free,0.0,Teen,Social,21-06-2018,1.2,3.0 and up,India
funny Image Comments for FB,SOCIAL,3.9,19,15000000,5000,Free,0.0,Teen,Social,13-02-2018,2,4.1 and up,Australia
IDM for Facebook ★ Downloader,PRODUCTIVITY,4.3,1905,3100000,100000,Free,0.0,Everyone,Productivity,17-10-2015,7.95,2.3 and up,USA
"Unlimited Group Links - Whatsapp, FB, Telegram",SOCIAL,3.4,44,2800000,10000,Free,0.0,Mature 17+,Social,03-07-2018,4,4.0.3 and up,USA
HD VideoDownlaoder For Fb : XXVideo Downloader,VIDEO_PLAYERS,4.2,61,6100000,10000,Free,0.0,Everyone,Video Players & Editors,30-07-2018,1.0.3,4.0.3 and up,Australia
Barca News - app for Barcelona FC Fans,SPORTS,4.5,207,4500000,10000,Free,0.0,Everyone,Sports,13-11-2017,2.6.0,4.0 and up,USA
FC Barcelona Fantasy Manager: Real football mobile,SPORTS,4.4,15221,30000000,1000000,Free,0.0,Everyone,Sports,02-10-2017,7.30.005,4.0.3 and up,UK
Classic FC 64 IN 1,FAMILY,4.2,1749,6200000,100000,Free,0.0,Everyone,Casual,29-12-2017,1.0.0,2.3 and up,UK
FC Barcelona Official Keyboard,SPORTS,4.7,5229,20000000,500000,Free,0.0,Everyone,Sports,17-05-2018,2.1.0.0.15734,4.1 and up,USA
Barcelona Live 2018—Goals & News for Barca FC Fans,SPORTS,4.6,342,38000000,10000,Free,0.0,Everyone,Sports,06-08-2018,2.22.0,4.2 and up,UK
Barcelona News - Sportfusion,SPORTS,4.4,382,20000000,10000,Free,0.0,Everyone,Sports,06-03-2018,3.953,4.1 and up,Canada
Barcelona Calendar,SPORTS,4.4,670,3100000,10000,Free,0.0,Everyone,Sports,17-11-2017,2.2,4.0.3 and up,India
"Barca News - FC Barcelona, World Foot & Transfers",SPORTS,4.8,160,6400000,10000,Free,0.0,Everyone,Sports,04-08-2018,4,4.1 and up,USA
